c2,c0,729,129,229,ff9a,
16348505,81618183,44029374,27901456,14893718,362640,
15519051,74265714,42188513,26864594,14438464,118560,
20967515,208584398,90467469,70042802,20006162,460527,
19711442,212227485,89792174,70436993,18967942,324501,
12280324,85262203,40568893,28549906,11403252,145299,
10179483,49093815,31578791,20343675,9387894,64433,
14367932,69439717,44215304,28415235,13197289,32665,
14392253,69477667,44155650,28375363,13187441,25564,
15011816,72422313,46416417,29847209,13840419,21840,
14495487,70167399,44910075,28823667,13386098,16361,
14292519,68026540,43346667,27995200,12891061,28045,
14715250,71006786,45211818,29105276,13508924,22163,
13756053,67136821,43582972,28005909,13012709,25310,
13678801,66737579,42496489,27305834,12706328,16176,
14085738,67979977,43699597,28193125,13018554,21407,
13921153,67691085,42866045,27480694,12904335,38382,
13596889,65451166,42189137,27088889,12733249,22261,
14219476,69604796,44069837,28096156,13463567,47167,
15021387,73600041,46184989,29520037,14010201,13921,
14632889,71705443,43821826,28093136,13207588,15430,
14945840,70781609,41786117,26748888,12868717,16984,
4214221,19528016,10947570,6921766,3487285,5659,
265844,1273715,754053,541771,204983,59856,
0,0,0,0,0,2925,
17039,80212,50174,32243,17052,4802,
256963,1098418,457468,285164,165792,15853,
0,0,0,0,0,10971,
0,0,0,0,0,2003,
1825,8574,5082,3246,2036,4208,
741,3731,1959,1001,637,4779,
5690,27561,20106,12287,7365,5247,
1563,7968,5026,3263,1647,3546,
307,1348,979,597,326,2848,
13626,61945,39328,24192,14723,5005,
134767,548181,212370,139817,69508,9214,
5026,24283,15586,9965,5284,3549,
6361,31204,18193,11787,6079,2752,
164,810,476,343,120,1677,
8436,34595,25891,15523,10061,6876,
7262,27666,17765,11088,6503,3693,
6062,29872,18093,11725,6075,3193,
2360,9148,5559,3414,2075,5899,
94431,428789,263084,158393,98249,19087,
6719,28925,19343,12948,5852,4992,
13868,67123,39033,25358,12930,6069,
256568,1098118,458126,285649,165467,9894,
0,0,0,0,0,2372,
0,0,0,0,0,1635,
274637,1183719,492143,347200,140074,20094,
8525,37535,28679,17380,10842,7125,
114,526,380,203,151,2486,
277,1397,809,451,300,2630,
6334,24850,15591,9552,5591,3717,
47286,251675,109502,64827,42408,6335,
6702,35306,20749,12279,7927,3907,
0,0,0,0,0,2681,
6152,30234,17806,11465,6056,2757,
3968,14512,9785,6024,3730,4622,
231429,1144476,756837,479788,269381,60319,
748,3758,2190,1256,782,3066,
95,467,259,152,90,1963,
382,1892,1172,673,413,4168,
4403,17890,11301,6991,3850,2597,
12555,46493,27570,17629,9900,5010,
15189,73626,41982,27329,13894,4722,
22161,93133,61543,38423,20813,7852,
259248,1109938,468747,292095,169349,10673,
3395,14288,8092,4768,3116,4592,
2088,9610,5964,3536,2254,4279,
748,4257,4843,3692,3139,5194,
2447,11503,10005,5155,3265,3421,
5843498,22606512,11417611,8351469,2676965,119825,
19263056,98219985,48227775,30311405,16676485,591836,
2420454,13083592,8169771,5246585,2689851,379739,
1007814,5896036,2895150,2010923,853340,388294,
5987900,21313011,12384229,8982645,3401390,756030,
6791277,23413360,14067533,10265047,3804276,903015,
7448572,26518450,13966800,10244909,3705515,759379,
7743994,28324090,14594969,10833041,3761703,851223,
6533003,24350924,12660142,9333515,3319764,640089,
875158,2541428,1891702,1882880,7729,434964,
1252776,4027978,3617755,3440289,175486,553947,
605155,2118865,1300810,1241491,56768,306332,
1082094,4484057,2007664,1510118,443354,225364,
8522051,36208832,21481354,14092188,6538391,271271,
12469451,59848530,34409800,21596260,12005072,156582,
18764744,131904041,62241102,44082129,17302816,202102,
8543524,41252640,26695493,17092856,8140855,63910,
12232658,58115584,35974826,23030610,11022875,38751,
14344457,69175006,43822290,27974956,13440271,21623,
15295308,73541457,46606644,29791925,14260040,23193,
15017541,72482226,46388831,29613386,14225841,19808,
14701462,70979509,45365493,28925669,13963317,19780,
14097244,67157347,42227056,27132855,12847420,20169,
14147034,68669576,44249608,28219750,13629229,37274,
14226161,69390096,45177753,28773369,13940185,16388,
13671280,65921375,42683319,27316196,13113559,15495,
13911916,67927725,43157887,27475192,13330163,17983,
14134420,68731406,44583081,28370036,13820653,27656,
9415214,45083697,28435795,18238913,8683763,50237,
13698855,66965971,41614117,26649671,12609646,28092,
14317281,69858468,42268427,27069341,12800018,26650,
13651805,63703074,36083456,22869539,11495979,11795,
3299337,15293959,8516084,5401814,2718773,5892,
15018,72827,43196,27951,14474,4976,
297,1356,865,623,230,2783,
0,0,0,0,0,2957,
263195,1125018,474662,296679,170976,13725,
238733,1030471,394387,284324,108761,10922,
740,3730,2049,1168,733,4055,
433433,2150448,1254120,832098,408198,207190,
1735306,8138352,3393403,2194661,1151705,112697,
2315860,10517526,3799484,2410189,1336400,109262,
2415986,11249202,5022809,3321180,1645126,175477,
641795,2844573,1551067,1122498,400045,45874,
165,683,518,329,163,4126,
5542,26884,18204,11551,6309,9225,
3395,14369,8676,5110,3344,6216,
235909,1171165,789988,499574,280703,61794,
3911,18489,14291,9246,4457,6858,
1176,6108,4076,2549,1300,4056,
281,1411,751,440,258,3106,
4285,19832,16249,11184,4413,5622,
144,646,647,460,174,3069,
75931,311072,137812,90008,46183,6357,
9639,43350,26426,16971,9158,5786,
0,0,0,0,0,2444,
256479,1096007,473559,294934,171685,19964,
1825,8574,4884,2959,1796,3808,
34641,155836,113961,61251,51284,22104,
648,2932,1532,928,525,3548,
277,1397,752,423,275,4272,
307,1348,969,591,325,3094,
0,0,0,0,0,2427,
15542,75926,49202,29142,19157,5795,
1464,5542,3395,2121,1192,2772,
5538,26868,16104,10324,5503,3938,
164,810,487,361,116,2514,
22568,83473,49095,30100,18769,4583,
748,3758,2276,1290,830,4448,
9743,35277,19112,11686,7368,2865,
281,1411,747,439,256,2434,
212990,1037468,640007,398708,233186,49405,
584350,2842476,1505770,965850,507717,10092,
17477,80831,52065,32812,18511,6752,
4189,20249,10903,7155,3551,3111,
25,104,82,37,41,1752,
0,0,0,0,0,1606,
407900,1706212,691382,441310,237216,22308,
4256,21192,14503,8586,5538,5153,
4933,17940,11132,6796,4294,3335,
11861,43119,23554,14381,9068,3771,
5149,21482,17626,11048,6800,3955,
5647653,21623875,10828058,7946489,2527611,160663,
17875794,90945761,46339688,29194429,15973001,658368,
11305550,54418415,35344919,22467537,11593788,132871,
17299644,101559375,50353278,33500042,16437723,196644,
12408954,83166013,41824258,29330515,11299986,107299,
9193261,44372184,28412111,18271814,8440068,30749,
13704737,65668244,41435873,26676228,12369517,46086,
14623755,70676413,45271366,29062907,13515251,24079,
14927890,72078197,46016019,29538130,13722959,21946,
15071313,72511816,46057204,29582175,13759441,22261,
14849615,71926444,45886459,29368462,13768791,14413,
14535298,70293949,45151312,28985672,13508041,15063,
13920628,66965005,43149221,27834261,12858813,19538,
14342472,69784295,44828827,28772224,13441532,15117,
13871896,66921277,43209879,27862865,12906481,22654,
14776466,71927325,46212430,29711362,13879375,77968,
12435547,60272572,38579259,24735314,11586510,51056,
7183782,35245972,22079860,14156899,6628914,37649,
13980397,67701582,41627676,26837150,12406329,21165,
14176424,68848565,41989623,26948259,12617570,12586,
13844061,64396780,36072805,22912822,11399631,12930,
84218,385173,170569,115574,53216,15323,
0,0,0,0,0,2056,
1305,6492,3922,2599,1278,3601,
10832,50365,35359,23763,10609,4997,
234073,1158034,775333,492986,274441,59657,
2823,11316,8626,5151,3310,4669,
6357,25505,11490,7500,3778,4133,
4088,21005,15349,8731,6177,4830,
188,944,587,326,221,3887,
9631,38258,25057,15878,8532,2532,
57552,233743,91704,61624,28790,6204,
23307,127568,65405,40732,19883,5055,
0,0,0,0,0,2493,
55672,293115,152255,84226,64711,18011,
1167007,4629617,1583675,1070454,499961,18518,
434543,1777549,674308,425747,226888,14011,
75101,298660,101982,68964,31487,4424,
4695,25996,20148,11813,7889,5173,
4549,19259,10950,6264,4361,6017,
0,0,0,0,0,2577,
184461,736745,257639,170692,84029,6355,
0,0,0,0,0,2146,
0,0,0,0,52,3081,
185034,735854,251130,171750,74190,5812,
41025,178447,124491,78695,41630,15316,
1810,8525,5166,3137,1758,4906,
3738,17189,10957,7463,3089,3273,
126515,502473,182984,122705,57973,6043,
163483,647206,227850,152524,72877,4996,
0,0,0,0,0,1580,
5627,27325,17017,10909,5797,3550,
9575,46480,24777,16359,7985,3036,
0,0,0,0,0,1621,
0,0,0,0,0,1776,
1825,8572,5805,3537,2126,4278,
253464,1086096,448967,280044,162370,10747,
95,467,318,172,124,1947,
17766,78858,54998,31814,22146,9373,
16688,60531,35551,21668,13780,3011,
0,0,0,0,0,1605,
776109,3590564,1983308,1357446,601872,116227,
572981,2560234,1451134,1001481,427147,75885,
0,0,0,0,0,2592,
8809,40668,24032,14883,8631,6115,
9641,46876,33311,19511,12867,6507,
748,3758,2254,1293,802,4833,
836,4533,2878,1722,945,2741,
65524,257147,89832,59995,28486,6514,
277,1397,704,404,249,2549,
19,59,49,29,16,2535,
7056809,28391600,15753414,11091452,4068574,236730,
13584161,65731757,39598961,24879375,13619213,419363,
13634038,65238787,38649088,24637582,13003361,128404,
21856534,146199023,67920768,47731689,19627785,216773,
8088526,39133126,25950893,16676128,7785791,60256,
8937550,42997457,26927231,17210644,8171800,54076,
15035808,72729003,45928440,29373758,13879761,21131,
14376992,69462045,43680107,27924628,13220595,20620,
14303105,68301869,43379072,27878138,13066466,32174,
14918787,72151424,45892335,29333852,13898752,18177,
14684229,70937498,44965447,28762071,13602078,20564,
14339879,69677423,43654130,27906288,13223132,17739,
13988245,67225249,42861791,27562917,12914087,22992,
14142852,68880476,44794848,28621644,13613446,21005,
14204464,69304958,44805843,28719668,13521373,71145,
14054956,67866066,43275211,27870997,12968451,17369,
13835438,67229736,42756029,27287090,13077537,55804,
8807722,43187838,27050294,17298428,8217404,25297,
13910053,68028159,42428252,27095784,12937671,22990,
14476902,68250530,40356849,25763990,12584448,13118,
2556807,11844453,6586121,4165667,2102934,5655,
78542,359628,143038,100273,41786,6783,
25,104,82,37,41,3722,
3805,13684,8291,5010,3265,2304,
1648546,6478936,2152829,1467391,654442,50102,
4256,21192,17796,10490,6858,7517,
2425142,11921884,5124755,3194360,1894265,49684,
6431573,31781166,13447341,8367719,4944471,76204,
4202,15643,8907,5399,3418,4905,
4335,17514,11185,6919,3831,3231,
12252,64963,51856,31598,17485,7382,
0,0,0,0,0,2131,
0,0,0,0,0,2151,
5530,26840,16887,10776,5820,6392,
20030,74800,41223,25737,15275,5724,
6140,33988,22682,13254,8911,4087,
95,467,233,136,80,2036,
0,0,0,0,0,3442,
372,1872,1171,646,441,4672,
4343,17539,11456,7103,3912,3012,
1602,7874,4976,3196,1706,3141,
13573,65725,39236,25463,13002,2526,
1939,10062,10413,5795,4469,3147,
3231,13559,7743,4490,3043,3915,
2088,9608,5699,3388,2142,4498,
740,3730,2173,1255,770,4220,
255695,1097786,451649,280740,164271,13124,
0,0,0,205,154,3557,
15640,78647,41912,23205,18269,9514,
6295,27300,17464,11004,5680,4040,
77500,418270,300153,182345,117320,65801,
1107437,5086266,2475188,1607110,835936,70895,
0,0,0,0,0,2110,
17025,80008,52156,34708,16146,7575,
5672,28216,24819,14281,10114,5550,
29603,119776,53243,35820,16137,7132,
147934,583002,206593,138222,65377,8286,
4077,21010,16499,9549,6497,5172,
376,1888,980,560,352,3764,
5359,21587,13735,8646,4496,2198,
2493,11843,6019,3980,1932,2531,
20757,98957,53227,34904,17277,3722,
0,0,0,0,0,1586,
5626,32225,24851,14672,8505,2889,
236257,1018576,391097,282328,107645,9286,
1721,7328,5300,3024,2116,3655,
40943,161902,59919,40405,18549,4967,
257232,1107530,459236,285471,167051,11685,
3603,15431,8439,4856,3334,4414,
47142,249391,110407,65447,42702,4171,
5278520,19960407,9789336,7230286,2282165,183471,
19134159,96563584,49921627,31500352,17078483,625129,
11520059,55648463,35050779,22126210,11713670,120425,
19892120,145750264,67990165,48400291,19072576,344542,
22192339,253325148,107410459,85563354,21419657,461696,
14969703,125958985,55431152,40979909,14062937,162273,
7716815,37782163,24930395,16108398,7434087,93363,
14299964,69297514,43980354,28280698,13113747,27897,
14941012,71973848,45755107,29435786,13636350,33068,
14590600,70417069,43946949,28267454,13111262,16610,
15250339,73690727,47277374,30069504,14578691,16708,
13658061,66044792,42163845,26821121,12976421,15537,
14443459,68698260,43976720,28186960,13419574,19274,
14518646,70601799,45186390,28790880,13890408,22251,
14089672,68768559,44935785,28627673,13818917,21289,
10047385,48497471,30897463,19823049,9423965,140469,
219595,2194742,883749,662059,221326,392785,
3730489,14150264,7870302,5697482,2176846,617282,
7306899,25501229,14931439,10853961,4076962,882108,
6851883,23757216,13433089,9845944,3587158,747699,
8380910,30510120,15792898,11748855,4041582,810805,
14800888,65653010,35392879,24096211,10862638,1001417,
13361293,69162842,42749421,28642433,13200561,430754,
4953187,22327517,11591278,8213841,3063618,663875,
982367,3207340,2856246,2698401,154546,535452,
458015,1648789,962798,905527,53568,314140,
263486,1073803,322126,290751,30331,260552,
5920223,23282733,12041083,8394957,3228787,216990,
13254424,63017994,41748860,26749972,12770554,129599,
14351178,70021788,45745414,29250961,14016400,17619,
19937431,90966966,51364000,33351281,15436600,122147,
14971225,73405058,45313882,29006632,13491263,20578,
15692659,76971626,47972541,30725201,14260163,10235,
15662184,76558894,47230626,30238234,14091145,12198,
14790296,68708936,38347408,24348179,12083439,8745,
1158765,5348574,2976491,1884025,933605,5748,
7260,29429,21124,13012,7931,7555,
254597,1089732,459738,287223,165588,22952,
4643,17556,13461,8188,5149,5931,
3306,15322,12182,7986,3748,4947,
13334,68030,48222,28490,18718,14759,
491,2023,1480,902,502,3043,
0,0,0,0,0,2983,
6335,31130,20456,13222,6923,3942,
3270,16024,12015,6966,4806,5038,
748,3758,2506,1415,916,4173,
2142,7946,5689,3555,2105,2654,
0,0,0,0,0,2455,
3840,16502,10041,5874,3855,11339,
35203,169937,102376,59828,40378,2615,
0,0,0,0,0,2407,
15298,74231,45059,29232,14962,4611,
6987,26383,16298,10290,5930,3544,
2727,9859,7017,4286,2718,4052,
268801,1157594,485492,342188,138718,21620,
5659310,22092561,6691675,4656837,1903700,79633,
4018,15883,7654,4877,2710,3341,
19,59,49,29,16,3336,
253315,1085485,457516,284591,165654,9873,
51803,272605,122562,72940,46877,6629,
6611,34833,20915,12333,8041,4533,
91,461,311,168,122,2881,
2206,10117,8040,5248,2478,4905,
6892,33061,21690,14212,7001,6667,
234792,1158333,773356,491161,274267,65425,
25059,100747,50107,30951,18206,5577,
32345,128180,44743,30393,13441,3588,
0,0,0,0,0,2903,
15264,67857,47790,29133,17063,7505,
4343,17539,11046,6856,3752,2931,
0,0,0,0,0,2253,
15035,72989,43558,28292,14490,3577,
164,810,543,391,138,1761,
3231,13559,7697,4447,3050,3068,
8859,35700,18450,11415,6619,6833,
2695,10870,6901,4055,2658,4511,
2502,12764,12609,7243,5175,4623,
0,0,0,0,0,2775,
372,1872,1237,687,465,3244,
261329,1118412,461386,287674,166250,9033,
7548,40108,24168,14099,9454,10467,
92,465,271,157,97,11138,
0,0,0,0,0,2134,
26005,114972,74647,49213,23027,10405,
6549,29638,23733,14220,9167,4607,
6886016,27491752,15059026,10655405,3860017,212822,
20342290,102359647,51243759,32469685,17524412,640349,
13650952,65278597,39486965,25220369,13129324,142221,
22529002,148418954,69171226,48368201,20244518,217235,
13245355,63787390,42666402,27529550,12632273,72900,
14468023,69860522,44971998,28920160,13383103,31406,
18344541,85112353,49124874,31795285,14587397,93534,
14662467,70812477,44990922,28935634,13394927,20082,
14749970,71171562,45287647,29122704,13510776,23381,
14765785,71495900,45558294,29247421,13589763,19874,
14774610,70441744,44865242,28997132,13355084,16166,
14124643,68954444,44896912,28850705,13391876,23108,
14430337,70248075,45533913,29344577,13530392,20469,
15358160,72546822,44788051,29034343,13281424,35054,
14764550,71203659,45692057,29456814,13617820,50224,
13688748,65940793,42976807,27828634,12681863,52718,
15026566,73593691,46678650,30215788,13606801,17383,
15154271,74126119,46751109,30257444,13666192,13089,
14208685,66672196,38924099,24944984,11963758,11349,
4228075,19434683,10812080,6929235,3335085,20549,
28936,115946,43224,28636,13822,6568,
69196,313292,120949,86032,34376,7707,
19,59,49,29,16,2382,
391,1931,1088,618,393,3444,
19,59,49,29,16,3118,
45733,181186,63706,43029,19649,3581,
14994,72734,40402,26496,13183,4197,
123768,498322,182019,128658,61753,5998,
52195,181219,49046,28547,12102,2575,
237878,1025402,393872,284205,108525,10244,
2676,13759,12416,7085,5010,6529,
3823814,14945664,4757608,3296229,1372677,61098,
12362,57901,40060,23706,15224,6847,
372,1872,1182,650,449,2948,
326972,1440253,590832,367041,214074,15737,
802440,3515911,1642332,1065672,564616,81158,
644,2975,2155,1340,739,4097,
223880,880511,303065,203937,95122,6407,
12492,57097,32106,20349,11037,4990,
235987,1172290,796604,503024,283546,63211,
748,3758,2213,1273,783,4809,
2138,7937,7875,4824,3020,2938,
0,0,0,0,0,2098,
372,1872,1195,659,452,3583,
1049,3813,2457,1497,955,2489,
1141,4765,3592,2112,1312,4271,
27694,131013,69010,45705,21975,4075,
0,0,0,0,0,2293,
122267,482829,175009,116396,56603,4683,
177334,735240,417816,260684,142637,25475,
761,3802,2553,1474,895,4327,
1682,6713,5243,3132,2018,3110,
0,0,0,0,0,1712,
71810,318772,206127,148902,55512,47494,
0,0,0,0,0,2915,
267516,1157255,493971,306316,179620,12143,
548261,2171345,754684,510526,232780,10305,
4320,20001,15667,11051,4021,4243,
6141,29647,18485,12030,6104,4363,
4473,22706,18582,11082,7187,5943,
6181,34262,22263,13024,8782,4689,
3331,15466,12598,8318,3787,4087,
163,728,756,538,200,1872,
4706,20139,12133,7402,4432,11577,
41554,192787,119223,69908,47191,4375,
143543,563987,182778,127050,52234,3628,
793957,3164358,1087221,729041,342268,14477,
3409,17329,13861,8422,5252,3307,
364914,1839978,949275,638267,301524,32886,
5335331,20057248,9870397,7315761,2287791,232411,
26476712,138502838,69622253,44513678,23402069,942078,
83999458,447183868,197798938,141175100,51630161,1310602,
63012927,337635080,155281033,107600436,44005250,1025107,
68347466,393988398,211571865,141740174,66856202,1411009,
11552642,55928873,37336220,24050458,11163342,123374,
12735279,60778648,39411803,25393263,11796228,96673,
14259829,68984155,44022654,28288699,13149454,20930,
14053688,67813873,43623211,27953882,13197774,21817,
14605097,70465381,44139882,28254679,13445378,19439,
15120869,72994804,46473470,29707643,14189058,22193,
14859466,71809675,44559572,28540310,13547911,14673,
13792107,66098127,41923556,27017144,12682771,27620,
14327715,69932421,45056957,28893689,13658691,13167,
14297471,69705306,44623180,28642274,13504862,20669,
14005492,67542122,42400445,27309301,12792612,22753,
14046120,68371600,43787594,28075018,13305848,18103,
9718205,47370380,29257065,18700218,8921162,50672,
12277034,59404296,36543867,23483911,11047357,14255,
14771936,72192325,43788071,28027089,13273724,16867,
10762169,50013212,28059993,17799256,8946451,22887,
86102,415738,179858,126182,51864,10105,
2502,12764,12507,7185,5125,5492,
0,0,0,0,0,1864,
372,1872,1335,735,508,2819,
51632,269667,121341,72144,46480,7683,
6611,34833,21002,12512,7959,4066,
260363,1116104,473185,296451,169343,14138,
145,650,713,538,163,2686,
66606,330080,135136,85108,45503,15253,
759840,3466782,1664203,1077055,568213,93657,
24743,99423,36142,24059,11544,5338,
683,3066,1675,1026,568,4169,
166687,658274,224492,154313,65770,5252,
287867,1389729,828975,591188,229404,66869,
5360,21590,13582,8546,4456,3713,
1636,6194,6392,3961,2419,6234,
19321,80326,49098,30867,17818,5691,
6951,33492,21156,13548,7111,3158,
10847,63694,38976,23845,11868,4647,
63911,253147,93874,61955,30846,5244,
1316264,5211380,1771269,1192988,553145,15137,
95,467,268,153,94,1953,
30621,129151,92756,56701,32602,17673,
265525,1056581,331207,221981,101069,7539,
1419760,5639282,1881482,1268655,584577,11090,
6804,35722,22865,13670,8625,5326,
254137,1086484,451184,281376,163501,10162,
0,0,0,0,0,2309,
1310,6495,3803,2469,1297,3715,
42738,183425,122275,76820,41810,14477,
1962,9292,5806,3558,1951,5092,
95,467,257,148,92,2074,
214729,844790,298484,199807,95096,8154,
1054,4883,4039,2380,1436,3065,
0,0,0,0,0,1867,
0,0,0,0,0,3154,
10885,48263,29347,18722,10275,4518,
13316,67748,43680,26748,15963,3789,
1986,7207,6000,3585,2406,2389,
1825,8572,5850,3580,2131,3681,
6528,25626,17301,10490,6605,4445,
3434,17534,16571,9364,6947,4373,
128087,516339,204445,134798,66273,9545,
372,1872,1269,687,492,2369,
0,0,0,0,0,1748,
9157,46648,28790,17597,10295,6242,
287878,1227337,542139,338826,193863,14214,
0,0,0,0,0,3038,
510190,2677574,1265516,834237,409959,40281,
680190,3191110,2320490,1470408,753634,81277,
11941478,52430936,28322361,19306489,8191774,288493,
27070303,134233357,75726249,50378880,23651678,392938,
11714568,56297174,28758454,18360709,9798233,111765,
19741067,136337307,61319596,43461072,17413928,199013,
10684933,51658749,34522839,22264098,10287565,74380,
13655562,65933890,42332065,27283221,12599959,27136,
14494374,69969601,43587704,28083689,12989700,29627,
14253981,69000613,43910585,28328769,13012336,27589,
14325838,68425460,42946898,27742750,12790450,24494,
14882868,71675906,45148633,29125607,13465601,29160,
14889416,72058954,45155488,29096039,13471557,11015,
14069102,68435541,44352199,28611542,13214645,25998,
14343492,69156496,44519604,28862480,13177733,12257,
14605921,71270906,45900508,29590015,13643126,18025,
14083045,67820456,42960474,27719833,12846066,19692,
13945645,67976895,44073272,28340804,13220087,44057,
14258311,69577600,43351918,27934161,12871625,29506,
15588565,76068315,47059968,30323203,13958944,30450,
14200619,67522799,39337658,25216233,12027488,10494,
2330301,10851171,6128120,3901705,1942833,71497,
20756,76837,48477,29729,18448,6349,
73748,336279,132280,92945,38560,5977,
164,810,523,385,124,3054,
3603,15431,9235,5306,3629,5670,
231137,1091580,670589,414895,239289,44366,
0,0,0,0,0,5345,
721121,2869727,975432,657102,303431,9859,
8284,40577,23866,15669,7795,3394,
3165,14690,12148,8046,3639,5438,
34961,150866,104100,66194,34305,14718,
6949,35472,29894,18139,10334,8972,
3682,20168,17296,10887,4970,3677,
178535,708045,255074,170521,80820,7996,
27809,118572,53651,35250,16055,4781,
118591,470045,169424,114586,51678,6426,
3198881,12571729,4067794,2784409,1234174,72803,
493466,1934535,656311,439763,201104,5342,
252616,1082166,454842,283943,164259,13420,
0,0,0,0,0,2562,
10184,50283,34712,21432,12697,7583,
121646,475968,187071,123329,61906,6544,
95,467,339,190,128,2625,
3717,13457,9563,5765,3780,2794,
12886,47743,26324,16761,9437,3665,
16524,62050,34426,21772,12172,5065,
1055,3823,2254,1383,867,2154,
6560,30748,19200,12402,6514,3520,
76851,310903,109510,75050,32571,3559,
78555,311611,116442,77166,37598,6138,
2088,9608,6046,3615,2259,4628,
749,3761,2524,1421,933,4749,
153499,609238,211521,144331,62927,6916,
0,0,0,0,0,2044,
19699,80861,33284,20658,11859,3408,
4329,17473,10130,6309,3428,4010,
8197,43251,27225,15975,10626,3054,
92,465,235,130,88,2275,
0,0,0,0,0,2953,
261056,1118880,461747,289691,164851,10138,
64219,265231,114024,74571,37812,7014,
3256045,12767480,4096073,2800223,1240647,11310,
683,3066,1736,1042,604,2378,
0,0,0,0,0,1677,
16947,72480,39231,24119,14201,5692,
5379,21649,12958,8189,4215,3139,
0,0,0,0,0,1598,
2569,11417,7498,4614,2818,6117,
16376,78492,43896,28674,14510,3162,
23423,128081,64091,38282,24690,15355,
6813545,26850219,13886655,9996049,3363899,128731,
17460619,86238745,44753805,28060068,15523181,588306,
12200286,59611583,35387514,22392172,11907611,145726,
19565915,130076365,60901281,42473106,17966057,169777,
8572425,46686246,26669300,17648367,7841408,138166,
342097,2893138,1265155,893573,363879,406357,
1593342,6456230,3674475,2717634,961844,490410,
7835189,27661365,15715756,11383287,4331698,845722,
6589207,22818321,13474005,9857663,3617757,815314,
6773551,24555056,12561309,9274827,3285171,689894,
7300045,26654898,14256070,10534219,3704539,895155,
4579312,17320676,8707289,6437206,2266385,510430,
1186032,3752296,2317836,2170751,139656,443471,
1170304,3796507,3510393,3325341,182965,557831,
529400,1876860,1081356,1039916,38859,294998,
1031723,4016246,1774881,1381694,379581,243804,
6503302,26905936,15677782,10470318,4473025,262543,
17928641,83704640,48205297,30986368,14702981,122581,
15141749,73146110,46516587,29738631,14216614,21323,
15201828,73364281,46564781,29752901,14219876,14688,
15099891,72930154,46554176,29756628,14224965,18719,
14810714,71495316,44602749,28542524,13610710,24115,
15963260,76642906,48333888,31063057,14742475,228929,
16553983,79462853,48314921,30944428,14957940,151451,
16477989,79697940,48840641,31234731,15093720,175793,
15539502,74794171,47341855,30676928,14273808,106249,
14250934,69317544,44922706,28752311,13713463,31801,
13818498,67241401,43811790,28041386,13398667,54396,
14655380,70852896,44275960,28472449,13381767,26068,
15266379,74527271,46343930,29770177,13961595,39704,
14242002,67672943,40209896,25643021,12513113,17220,
7601924,35323840,19535948,12398201,6209872,14955,
130848,516039,180719,120911,57758,6665,
0,0,0,0,0,2844,
372,1872,1242,698,458,3470,
0,0,0,0,0,1729,
167152,665244,241576,160912,77837,5045,
24611,97777,37104,24638,12134,3320,
14907,72285,41810,27287,13791,3790,
164,810,642,412,208,1989,
103869,413589,149392,100630,46600,5609,
34651,155866,116911,62834,52543,22466,
438779,1732675,575185,387598,180052,9179,
0,0,0,0,0,2620,
4248,19613,15632,10377,4624,6758,
145,652,677,501,163,1911,
144664,586269,223937,148429,71917,17001,
582,2484,1743,1040,608,3239,
24406,123359,72683,47109,23758,8487,
164,729,687,505,163,2240,
265170,1140366,475041,295692,172036,14850,
912,4568,2619,1576,879,4428,
95,467,242,138,87,2292,
0,0,0,0,0,1706,
3603,15431,8944,5118,3542,3586,
48991,226651,149181,89737,56500,19515,
0,0,0,0,0,1741,
95,475,337,194,122,3493,
14933,72392,40417,26466,13233,6524,
164,810,481,345,124,2659,
271631,1170784,488201,344228,139040,19764,
4256,21192,17312,10229,6658,7359,
95,467,257,145,91,2196,
19,59,49,29,16,2388,
372,1872,1024,574,377,2874,
50466,262817,115650,68825,44368,10664,
15026,78468,50887,30799,18556,10706,
24488,97815,39882,26635,12409,4024,
3938,14240,9477,5683,3775,2922,
0,0,0,0,0,2278,
7366,35452,21579,13697,7458,8579,
486426,2234433,1200211,757401,428436,66639,
3087,11273,8422,4994,3396,2960,
0,0,0,0,0,1734,
372,1872,1171,646,441,3521,
4363,17603,10181,6324,3453,3896,
999,3608,2017,1218,795,2082,
95,475,255,154,84,2114,
19842,90170,54659,35099,18757,4477,
3395,14369,7898,4597,3088,3529,
1825,8574,5368,3279,1956,3852,
1624942,8179841,4773977,2960597,1581068,129438,
11375388,48283379,26731348,17755186,8279994,339203,
20315276,103668461,55104765,35065402,18321019,448690,
12135343,58730942,32740589,20500525,11687850,183003,
18185875,193485144,82984715,64962160,17636385,428930,
21401585,223893392,95122983,74223379,20469207,332712,
11250094,77590067,36923651,25966095,10358317,138089,
8341358,40373000,26050790,16785225,7706201,20008,
12546083,60548990,38623868,24854098,11514401,37057,
13829074,66235677,42005701,27044193,12563859,62189,
14320810,68998737,43508617,27879462,13148599,51799,
14907407,72016458,45731372,29216291,13961960,16811,
14958200,72339321,46252390,29544372,14102726,10347,
14705030,70983663,45111799,28859005,13710790,18203,
14298720,68503180,43697229,28083537,13264841,30707,
14233890,69467467,45241384,28910509,13767639,14956,
14436289,70403785,45567753,29123276,13861947,15269,
14596665,70469945,45216308,29005670,13705492,19290,
14281146,69506683,44998502,28741396,13749175,19494,
14656359,71757651,45294456,29162875,13458309,51069,
15481261,75160024,46836041,30369966,13776195,13497,
15661450,76808863,47510692,30673291,14046412,11475,
15152979,72003095,42149319,27026218,12886591,15359,
7860233,36515091,20373020,12982782,6390535,9569,
0,0,0,0,0,2036,
